INCIDENT_ID,Entity,Label
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,genesee valley manzanita lake,LOC
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,GPE
2021_12993824_DIXIE,herlong,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,genesee valley manzanita lake,LOC
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,GPE
2021_12993824_DIXIE,herlong,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,genesee valley manzanita lake,LOC
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,GPE
2021_12993824_DIXIE,herlong,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,genesee valley manzanita lake,LOC
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,GPE
2021_12993824_DIXIE,herlong,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,genesee valley manzanita lake,LOC
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,GPE
2021_12993824_DIXIE,herlong,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,genesee valley manzanita lake,LOC
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,GPE
2021_12993824_DIXIE,herlong,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,genesee valley manzanita lake,LOC
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,GPE
2021_12993824_DIXIE,herlong,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,genesee valley manzanita lake,LOC
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,GPE
2021_12993824_DIXIE,herlong,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,genesee valley manzanita lake,LOC
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,GPE
2021_12993824_DIXIE,herlong,GPE
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,genesee valley manzanita lake,LOC
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,PERSON
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,genesee valley manzanita lake,LOC
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,PERSON
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,genesee valley manzanita lake,LOC
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,PERSON
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,genesee valley manzanita lake,LOC
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,PERSON
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,genesee valley manzanita lake,LOC
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,PERSON
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,genesee valley manzanita lake,LOC
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,PERSON
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,PERSON
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,west zoneactive,PERSON
2021_12993824_DIXIE,the east zone,LOC
2021_12993824_DIXIE,morning,TIME
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,PERSON
2021_12993824_DIXIE,watts,LOC
2021_12993824_DIXIE,northern california,LOC
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,san francisco,GPE
2021_12993824_DIXIE,hamilton,PERSON
2021_12993824_DIXIE,taylor,PERSON
2021_12993824_DIXIE,shasta,ORG
2021_12993824_DIXIE,red hill,FAC
2021_12993824_DIXIE,thompson,ORG
2021_12993824_DIXIE,california,GPE
2021_12993824_DIXIE,janesville,GPE
2021_12993824_DIXIE,luafman ranger,PERSON
2021_12993824_DIXIE,volcanic national park,ORG
2021_12993824_DIXIE,santa fe railroad,ORG
2021_12993824_DIXIE,the month of september,DATE
2021_12993824_DIXIE,shasta lake,ORG
2021_12993824_DIXIE,pulga cresta,ORG
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,mill creek,GPE
2021_12993824_DIXIE,spring,DATE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,susanville,GPE
2021_12993824_DIXIE,johnstonville,GPE
2021_12993824_DIXIE,sacramento,GPE
2021_12993824_DIXIE,balsam creek,PERSON
2021_12993824_DIXIE,trail thomas cabin brysons cow camp,FAC
2021_12993824_DIXIE,day,DATE
2021_12993824_DIXIE,reese,NORP
2021_12993824_DIXIE,ridge ditch memorial,PERSON
2021_12993824_DIXIE,three,CARDINAL
2021_12993824_DIXIE,american,NORP
2021_12993824_DIXIE,west zoneactive,PERSON
2021_12993824_DIXIE,the east zone,LOC
2021_12993824_DIXIE,morning,TIME
2021_12993824_DIXIE,davis,PERSON
2021_12993824_DIXIE,herlong herlong,PERSON
